label	text
36983	 лошадь уставать тридцать верста василий мочь удерживаться слегка притрагиваться кнутик крупа папаша лошадь предчувствовать скорый отдых обильный корм переходить рысь мчаться гора 
36983	 вроде рано вставать все рысь никак 
36983	 сандро забывать вернуть хурджина когда быть ехать обратно сказать мать прощание рысь переходить просить крикнуть 
36983	 такой пьяный рысь мнение специалист изучать скелет 
36983	 полк справа три рысь арш 
36983	 сытый лошадь идти размашистый рысь коляска мягко покачиваться гнутый 
36983	 впереди размашистый рысь ехать командир без мундир 
36983	 кучер натягивать повод лошадь место брать рысь 
36983	 извозчик заскучать безделье хлестнуть лошадь поехать скорый рысь 
36983	 домой такой рысь скакать один потерять 
36983	 тот кто предлагать обращаться рысь сказать что вероятный все 
36983	 трижды проходить конвоец церемониальный марш посотенный шаг рысь намет 
20083	 горный лес можно встречать олень косуля бурый медведь кабан куница волк лисица заяц рысь 
20083	 богатый фауна заповедник лось медведь рысь проживать здесь бывалый таежник глухарь 
36983	 лошадь берег рысь стоймя лыжа 
36983	 первый день лошадь перед киккули делать утро один реприза рысь шаг 
36983	 чужой превосходство способный долго переносить терпеть приятный даже мина лицо мина пазуха ожидать чужой промах выдержка рысь 
36983	 ласково похлопать свой верный любимец круп легко вскакивать седло ровный неторопливый рысь направляться сторона замок виконтесса 
36983	 рысь побежать чистить лишь никто 
36983	 лаврентьев обгонять пленный возбуждать бой яблочный розовый пятно щека юный лопоухий первый подбегать легонький рысь выпрямлять ладонь висок вытягиваться 
20083	 оглядка пить лисица всегда неожиданно появляться прорубь рысь остро посвечивать круглый кошачий глаз 
20083	 зоркий как рысь глаз сыроежкин различать звезда 
36983	 время она избыток энергия переходить рысь капитан она сдерживать желать 
36983	 сказать совесть это входить собачий обязанность темп задавать хозяин когда бежать колонна рысь когда посидеть снег 
36983	 карько сразу деревня взять ходко терять рысь кошевка накатать дорога скользить 
36983	 лошадь бежать тихий рысь останавливаться все быть изумлять извозчик 
36983	 кучер фрол сергеев уметь место переводить орловский рысь 
36983	 горец велеть идти рысь спешить напрасно карновский 
36983	 хлопать машка вожжа она упрямо хотеть идти рысь тогда солдат знак попросить давать 
36983	 опять воспоминание раз парнишка еще ехать конь хороший рысь 
36983	 полоз омерзительный скрежетать камень копыто лошадь когда она пробовать бежать рысь лететь ошметие талый грязный снег 
36983	 все известно что семьдесят два год назад получать великий кольцо первый известие странный планета красный солнце созвездие рысь 
36983	 астрофизика рысь погнать вниз полуподвальный этаж 
20083	 череп крупный хищник медведь рысь волк шакал уссурийский тигр присылать 
20083	 этот трофей золотой медаль удостоить череп бурый медведь балл хабаровский край владелец зуев награждать ценный подарок череп рысь балл добывать 
36983	 неужели появляться исторический музей конница переходить рысь 
20083	 рысь динго морской лев кенгуру олень 
36983	 вдруг замалчивать рысь кинуться свой место 
36983	 комендант снова вскакивать комната рысь подбегать лавра федотович 
36983	 мерин поневоле приходиться переходить рысь через минута возбужденный дружок 
36983	 наверное дмитрий наркисович раз наблюдать как идти хороший рысь лошадь кучер 
20083	 вот так лисица рысь здоровенный глядеть 
36983	 нетронутый пелена снег осторожно обходить полынь идти рысь 
36983	 приходиться видеть живой рысь даже зоологический 
36983	 идти рысь сбиваться как хороший бегунец 
36983	 пасть четвереньки дробный рысь подскакивать окошечко взяться 
36983	 вспотеть сбивать нога двигаться скверный вихляться рысь 
36983	 лошадь привычно трогать идти рысь песок возчик так 
36983	 ехать свита местный власть рысь нестись охранять казак солдат 
36983	 после долгий трудный поиск быть наконец обнаруживать паренек уметь ездить рысь намет без седло 
36983	 запечатывать письмо свой новый печать отдавать мальчик подпасок чтобы тот рысь мчаться мохлин 
36983	 разгонять двор пересигнуть через плетень только вихорь виться рысь или шаг сроду ездить 
36983	 чертыхаться жалобно стонай отпрукивать почуять ночлег жеребец старик становиться линейка весь рост широко расставлять нога туго натягивать вожжа молодецкий гикнуть жеребец место пойти машистый рысь под изволок они все больше 
36983	 второй пролетка поехать шаг первый тронуть рысь скрываться темнота 
36983	 рысь въезжать площадь карий кобыла 
36983	 навстречу ехать несколько экипаж каляев кучерски поправляться козлы подтыкать под себя армяк тронуть рысь 
36983	 словно чтоб отблагодарить сразу брать подпрыгивать рысь извозчичий двор 
36983	 такой вихлястый рысь тяжело дышать вбегать юшков 
36983	 преодолевать очередной подъем тузик шумно вздыхать короче протрубить переходить рысь быстрый шаг 
36983	 рослый гнедой лошадь уставать глубоко проваливать бок время время еще трусить рысь 
36983	 арктур ничто подозревать свой неловкий рысь подвигаться дорога быть 
36983	 немного спустя видеть далеко поле трусить свой ровный несколько напряженный неуверенный рысь 
36983	 игнат шевельнуть вожжа гикнуть завертывать жеребец пускать вдоль улица машистый рысь 
36983	 петрович почему этот дорога хорошо все знать снова поводить далеко рысь один время здесь 
36983	 плохо грустно спрашивать нина рысь скучно 
36983	 когда масса прибывать оказываться размещать господский лошадь двигаться стройный топот извозчичий кляча беспорядочный путаный рысь буквально весь петергоф 
36983	 немного низкий мысль рисовать себя лара учение драгун двор знаменский казарма чинный ломаться лошадь идти круг прыжок разбег седло проездка шаг проездка рысь проездка вскачь 
20083	 рысь ходить как кошка лапка 
36983	 трогать они легко сразу переходить рысь 
36983	 рыжик идти ровный рысь ускорять замедлять 
36983	 после прохождение ответ царь приветствие надо быть переходить рысь чтобы перестраиваться взводный колонна 
36983	 каждый шесть эскадрон переходить рысь только достижение этот картон 
36983	 наконец после постепенный переход сокращенный рысь тротт смена останавливаться 
36983	 павлюк ехать уже воздерживаться против обыкновение совет обрадоваться лишь когда полный рысь налетать вековой сосна 
36983	 теперь уже делать булонский лес нечего надо спешить домой благо можно ехать рысь широкий шоссировать авеню наполеон 
36983	 неужели появляться исторический музей конница переходить рысь 
20083	 лес лось барсук рысь видать незадолго полина 
