label	text
1	 хотеть подарить его друг затем становиться душить жаба оставлять себя 
0	 говорить она жаба потом читать журнал 
1	 только никак решаться серия подтяжечный для тело жаба душить всякий душистый водичка дух 
1	 после размягчение она можно аккуратно отодвигать получать такой образ необрезный маникюр можно попытаться удалять излишек апельсиновый палочка тут кто как повезти можно просто срезать самый простой средство для удаление кутикула весь представлять салли хансен более дорогой жаба душить ничто пока вроде 
1	 если этот самый владелец душить жаба зажимать диск 
1	 это уже совсем наш косяк это весь жаба виноватый который периодически душить сотрудник 
38123	 ведущий подытоживать сказать что отбирать надо худо если миллиардер поделиться для собственный душевный спокойствие чтобы грудной жаба совесть душить ночь 
38123	 это приводить стенокардия грудной жаба грудной ангина 
1	 говорить жаба душить иметь вид темный 
38123	 фаина георгиевна раневская больше все любить один история едва самый грустный как тридцатилетний возраст осип наумович впервые почувствовать приступ грудной жаба 
38123	 трудно это грудной жаба год 
38123	 что что грудной жаба завадский огорчаться восклицать какой ужас 
38123	 завадский огорчаться восклицать какой ужас грудной жаба 
38123	 через минута залюбоваться какой-то пейзаж окно машина становиться напевать грудной жаба грудной 
38123	 грудной жаба так когда-то называться этот состояние 
22390	 кто убивать тот сам полопаться как жаба надувать зелье яговский 
22390	 хохотать синицкая надуваться как жаба что-то бурчать муж 
38123	 иркутск написать что здоровье мама сильно ухудшаться она грудной жаба надо лежать постель 
1	 один жаба душить бензин платить другой 
1	 понятно модный магазин котел жаба давить например держать 
1	 обижаться котел как всегда жаба давить следующий день как 
1	 ясный дело отправка потребовать деньги тут даже котел побороть жаба 
1	 быть видно что русалка отступаться опять жаба его давить как 
1	 уверенный что смочь отказываться если поступать выгодный предложение жаба задушить отказываться слава 
0	 много знать мочь вспомнить что-то этот переть ведь тогда батюшка вместе быть помнить когда этот девка сводить этот сучка чтоб она жаба подавиться помнить ведь 
22390	 соседний дверка находиться серый пятнистый как жаба унитаз рваный кусочек 
38123	 что сам ефим матвеевич ребойня шелойль впору уже ухаживать собственный грудной жаба чужой биндюг 
38123	 умирать она грудной жаба начало год 
38123	 мой друг который говорить приступ грудной жаба 
1	 быть розовый мечта иметь настоящий паркер из-за деньги жаба душить 
1	 всегда душить жаба большой зеленый скользкий 
38123	 даже абхазия мало кто тогда знать что это так официальный версия умирать грудной жаба кажется поэт улавливать импульс ужас 
22390	 такой жирный такой противный как жаба 
38123	 официально признавать тяжелый приступ грудной жаба теперешний понятие 
22390	 через короткий время влетать комната мокрый как жаба злой трусы слава 
1	 когда трезвый всегда жаба душить 
38123	 быть грудной жаба тяжело дышать 
38123	 ибо мол больной грудной жаба один врач предлагать всаживать 
38123	 без вмешательство сторона если считать грудной жаба или считать что она мочь 
38123	 уговаривать бог вселять жданов грудной жаба его ленинградский союзник 
38123	 весь педагог прекрасно знать большой возможность анна фоминична они быть безмолвно удивлять когда выход пенсия старый немка елизавета христофоровна замучивать грудной жаба дерзкий старшеклассница анна фоминична 
38123	 грудной жаба ква ква квакать горло 
38123	 грудной жаба грудь все еще прыгать 
38123	 чтобы зайти сделать покупка огромный супермаркет мраморный пол человек приходиться бороться душить его грудной жаба привыкать ощущение что 
22390	 что слово как жаба изо рот выпадать 
22390	 тот пойти районо приезжать инструкторша методкабинет село как жаба заседание кружок 
38123	 блаженство мой быть прерывать что мама позвонить телефон серго только что умирать приступ грудной жаба 
38123	 помнить один случай свой врачебный практика когда человек умирать грудной жаба 
22390	 говорить она указовать спидола как жаба 
0	 перегонять даже старый жаба который прыгат 
0	 счастие она знать что она такой некрасивый что она жаба 
0	 твой место задавливать старый жаба 
0	 ведь старый жаба связанный полиция 
22390	 как заразный возражать виктор когда она бородавка как жаба 
0	 слышать сопение потом она открывать рот что-нибудь говорить при это она жаба сыпаться изо рот как 
22390	 хватать рука мой бедный книга глядеть она как жаба два палец уносить куда-то 
0	 дубравка фыркнуть надменно выгибать спина как это делать снежный королева подходить валентина григорьевна жаба сказать она лицемерка 
0	 произносить семен старый жаба такой сказать захарка 
0	 старый жаба стикс придерживаться проверять век принцип 
0	 старый жаба хотеть видеть себя роза она 
0	 сад концерт молоденький лягушка розовый павильон концерт старый жаба 
0	 наперерыв говорить как защищаться серый чародей как привораживать девушка подкидывать она жаба как отводить узелок глаз 
0	 внизу между корень куст сырой земля как будто прилипать она плоский брюхо сидеть довольно жирный старый жаба который проохотиться целый ночь 
0	 старый ведьма раздавать пища питие горячий кровь вареный гной жаба кусок человеческий сердце почка 
38123	 все чувствительно затруднять дыхание мерзкий тяжесть который старина зря называться жаба грудной 
38123	 город многие перед гроза плохо себя чувствовать трудно дышать пора возникать головной боль особенно страдать больной грудной жаба приступ удушье появляться астматик 
38123	 свой врач сознаваться что дело быть совсем храбрость время атака полковник застигать приступ грудной жаба 
38123	 если приступ грудной жаба затягиваться или проходить особенно тяжело 
38123	 означать это что больной грудной жаба оставаться ничто иной как 
38123	 эмоция мочь становиться причина тяжелый приступ грудной жаба или даже вызывать инфаркт миокард 
38123	 мировой революция превращаться мировой грудной жаба 
38123	 наиболее эффективный средство борьба тяжелый форма грудной жаба развиваться почва атеросклероз 
38123	 быть первый припадок грудной жаба заставать дядя лестница 
38123	 биограф предполагать приступ грудной жаба болезнь который кстати сказать страдать 
0	 клавдия сравнивать жаба летучий мышь старый кот 
38123	 последний год феодосия отец болеть грудной жаба 
38123	 написать что больной что июль поправляться что ввиду возможность повторение припадок грудной жаба мочь теперь ездить только 
38123	 лето год отец опасно заболевать говорить александра львовна свой воспоминание оно начинаться лихорадка грудной жаба 
38123	 что старик восьмой десятка год ослаблять грудной жаба лихорадка сердце мочь выдерживать 
22390	 разъехаться как жаба гортань рожа перекрещивать 
38123	 мочь быть висцеральный эквивалент приступ грудной жаба спазм голосовой щель ребенок 
38123	 сторона родственник мать нервность истерический припадок базедов болезнь грудной жаба рак 
38123	 заставать полковник припадок грудной жаба 
0	 жаба старый закал пробовать прорвать настлань 
0	 сейчас васенька вдарить старый дева гнусный жаба подталкивать барчук придерживать паршивый 
38123	 конец ноябрь скончаться грудной жаба серов 
38123	 ехать дровяник абраша копелянский грудной жаба тетя иоганна раввин 
38123	 вчерашний вечер дедюлин заболевать приступ грудной жаба 
38123	 его высочество великий князь константин константинович боз почить сие июнь час вечер после продолжительный тяжкий болезнь припадок грудной жаба 
38123	 пользовать серов врач плетнев сообщать что уже много год покойный страдать грудной жаба являться последствие перенести септицемия 
38123	 сегодня быстрота молния разнестись москва скорбный известие тяжелый утрата понести русский искусство приступ грудной жаба скоропостижный скончаться один выдающийся 
38123	 один случай тяжелый острый аортит летний старик весьма мучительный ежедневный приступ грудной жаба каждый раз угрожать его жизнь 
38123	 марк твен опасно заболевать возобновляться приступ грудной жаба страдание быть настолько сильный что 
22390	 забывать как жаба по-французски послышаться преувеличенно кроткий голос 
22390	 смущенный голос распластываться как жаба вода 
22390	 они как жаба мокрый канава выползать откуда-то 
38123	 уже раз упоминать мицул который быть агроном потом становиться заведующий конец конец умирать грудной жаба доживать 
22390	 заводиться зависть засаживаться как жаба сердце леви 
22390	 сам госпожа также худощавый злобный взгляд медленно двигаться как жаба 
0	 иван богатырь выходить тот место подходить тихонько василиса премудрый ухватывать она голова что видеть она начинать оборачиваться лягушка жаба потом змея 
38123	 быть только собака кошка хомяк жаба безумный количество родственник мочь 
38123	 подносить сигара мраморный жаба пепельница 
38123	 чтобы вызывать дождь достаточно чтобы баба раздавливать жаба голый зад 
38123	 город течь река берег квакать жаба 
38123	 человек пугать есть мухомор болотный жаба кормиться 
38123	 сон путаться явь прокурор превращаться черта леший какой-то птица жаба огородный пугать 
38123	 дзержинский сходить трибуна через два час упасть пол умирать припадок грудной жаба 
38123	 листок выходить прошуметь испортить граф кое-кто настроение вызывать мигрень приступ грудной жаба что далеко 
38123	 рисунок симпатичный особенно индюк жаба краб 
38123	 больной давно уже страдать грудной жаба молодой врач часто заходить 
38123	 нитроглицерин сей пора продолжать оставаться хороший средство для прекращение приступ грудной жаба 
38123	 нитроглицерин всегда считаться хороший средство для чтобы прекращать приступ грудной жаба 
38123	 прошлый зима пухов тяжело заболевать врач сказать грудной жаба запрещать работать 
38123	 когда кончаться операция шесть год четыре открываться болезнь сердце грудной жаба порча сердечный клапан тромбоз 
38123	 клавдий походить подземный крот или чудовищный жаба озарять багровый отблеск адский пламень 
38123	 авилов написать картина тема орин мать солдатский жаба иллюстрировать мужичок ноготок 
38123	 отец зина оскар григорьевич мерц умирать грудной жаба берлин четыре год 
38123	 грудной жаба каждый минута мочь умирать 
38123	 май проживать дом деменин неопалимовский переулок доктор геннадий федорович матвеев проходить красносельский улица один свой пациент внезапно почувствовать себя дурно упасть тротуар тут скончаться покойный как оказываться страдать грудной жаба карманник вагон трамвай 
38123	 вернуться москва побывать капри композитор сахновский сообщать что горький чувствовать себя прекрасно прежний кровотечение припадок грудной жаба нет 
38123	 нет право мадемуазель жаба мочь выбирать более 
38123	 москва получать известие что член дума плевако отправляться время праздник граница серьезно заболевать берлин грудной жаба день лежать без 
38123	 чтобы предотвращать повторение припадок грудной жаба говориться там рекомендовать очень 
38123	 низочка вечер равномерно звучно гудеть жаба 
38123	 быть ежедневный кровохаркание продолжение многий год цинга три раз бронхит переставать считать всевозможный хронический катарра даже грудной жаба 
38123	 лекарь просить обождать немного чтобы ослабевать жаба попадать ледяной поток 
38123	 отдавать дань обычный петербургский осень жизнь кашель жаба понос писать 
38123	 влияние первый акт быть таков что когда второй появляться зала куда приводить умирающий король его появление наводить ужас смешать отвращение жаба какой-то випера 
38123	 проходить перевал отделять долина аракский ефратский русский консул жаба сентябрь 
38123	 быть год занемогать жаба впадать бред опоминаться 
38123	 идунн хорошо смотреть голый жаба птица жаль человек который 
38123	 нестор выключать изображение панель как раз тот момент когда там выступать какой-то плешивый старик похожий жаба 
38123	 демократия мать родна диктатура жаба грудный 
38123	 распаляться все больше продолжать какой-то жаба заманивать батюшка ловушка какой-то 
38123	 повертываться извлекать отнюдь мускулистый жаба плотный хороший кожа бумажник 
38123	 холодный ветка хлестать лицо тяжело шлепаться трава потревожить жаба 
38123	 когда мишенька зенкевич ездить канал каторжник уже зарабатывать там свой грудной жаба 
38123	 ядовитый выделение жаба способный повреждать человек только 
38123	 там стоять вечный мрак изобилие разводиться крыса жаба пора отвратительный смрад доноситься 
22390	 хозяйка быть голубоглазый белокурый прекрасный собачонка безобразный как жаба 
0	 цифра этот озадачивать авдиев нахмуриться захватить нижний часть лицо громадный крапчатый рука мясистый сморщенный как старый жаба 
38123	 берлин доезжать путь останавливаться париж проводить вечер ночь скоропостижный скончаться грудной жаба 
38123	 соломон борисович уже старый под шестьдесят больной сердце одышка нерв грудной жаба ожирение 
22390	 они лежать сердце как жаба камень 
22390	 они лежать сердце как жаба камень 
38123	 чуть калюжий пол там зараз черногуз жаба ловэ 
38123	 распознавание основываться присутствие три характерный признак скарлатина лихорадка жаба сыпь быстрый начало 
38123	 среди этот пламенеть сновать прыгать метаться кривляться сотня три или четыре существо мужчина женщина или совсем обнаженный или едва прикрывать рубашка некоторые восковой свеча рука также отвратительный животное иметь сходство человек громадный жаба зеленый кафтан волк 
38123	 занемогать геттинген сильный жаба переходить нарыв 
38123	 волховник волхвующе птица зверми ежа быть храм трещать ухозвон воронограй куроклик окомиг огонь бучить пес выть мышеписк мыш порт грызть жаба воркотать кошка окно мышьц 
38123	 лицо некрасивый мрачноватый улыбаться становиться похожий дружелюбный жаба какой-то мультфильм 
38123	 вдруг комната словно потемнеть пол покрываться жаба какой-то ползучий тварь 
38123	 там пропадать изучать новый галлюциноген основа выпаривать жаба 
38123	 обязательно безлюдеть там быть жаба лошадь щука малюкова 
22390	 чернышев интерес посмотреть отпускать остальной жаба отчего они распрыгаться кто куда 
38123	 труп жаба колея стон птица над 
38123	 глядь там жаба много чем галушка 
38123	 интенсаин давать одинаково хороший результат при лечение грудной жаба инфаркт миокард хронический коронарный 
38123	 жаба кошка хорек гадюка ехидна шакал 
38123	 после первый знакомство большинство животное пропадать охота нападать жаба 
38123	 дача жаба нет все больше 
38123	 чугунный калитка вереница бежать муравей сносить свой подземный житница последний запас зима под якорный цепь жить маленький робкий жаба 
38123	 становиться клянчить хоть четверть час чтобы покормить какой-то пятнистый жаба слушать надевать 
38123	 какой жаба рост хороший ведро 
38123	 груда щебень курлыкать жаба драться кошка под поветь пищать 
38123	 выкупаться тибр захватить сильный простуда который разрешаться опухоль горло или жаба простонародный название 
38123	 здоровье мой после геттингенский жаба скоро поправляться признак бескровие 
38123	 выкупаться тибр захватить сильный простуда который разрешаться опухоль горло или жаба простонародный название 
22390	 граб как жаба лежать старик ухо 
38123	 толстый жаба отвратительный крик бросаться 
38123	 оборотень мочь становиться волк свинья собака кошка жаба сорока 
38123	 детство много интересовать лягушка червяк гусеница час изучать жизнь муравейник вдохновение исследовать кишка жаба отдавать конец крыльцо наш 
38123	 тогда глянуть боже мой создатель мир сей быть жаба 
38123	 кузнечик легкий грациозный сартр похожий скоро жаба 
38123	 похожий волшебный жаба мэтр театральный обнимать 
38123	 появляться шишка шишка трехлапый жаба собственно все 
38123	 жизнь жаба заметно изменяться после пупсик 
38123	 холеный белый лицо без труд читаться привычка вкус неограниченный власть зал где удостоить аудиенция обставлять быть под пещера колдунья связка сушеный трава стена чучело гигантский жаба под потолок змея птичий 
38123	 пыжик прижиматься решетка жалобно захныкать краб жаба хоть мама мой сказать 
38123	 посадить смердячий жаба под домашний арест 
38123	 мартынов жаба фармацевт все быть ничто 
38123	 тяжелый случай отравление даже смертельный исход происходить например аргентина где прикладывание живой жаба десна считаться хороший средство 
38123	 она показываться невероятно большой какой-то живой нахохливаться раздутый существо похожий жаба 
38123	 правый девочка действительно похожий толстый жаба 
38123	 возле стол раздувать перепончатый горло пыхтеть жаба 
38123	 ученый быть совершенно правый влас нужно быть кормить мука жаба мучной червь поскольку пропадать 
38123	 если мочь дядя приходить липка сидеть под жаба олень сказываться дома 
38123	 марина волховский анна смирнов лиза белый весь хороший ученица класс пойти умасливать жаба просить чтобы она 
38123	 история жаба разыгрываться после его уход 
38123	 чувствовать что каждый строчка дышать злоба комедиантство останавливаться уже мочь все писать писать жаба вдруг послышаться соседний комната 
38123	 зми жаба кой несмтное быть количество 
38123	 может это специально чтобы припускать этот персонаж сделать похожий жаба остужать пыл ребеночек царапать 
38123	 все существо занимать мысль яркий картинка волшебник жаба фея который совершенно 
38123	 проворный жаба вдруг съеживаться размер гусеница 
38123	 все известно что жаба выносить женский молоко 
38123	 одновременно вдруг запевать испуганный соловей зареветь жаба 
38123	 дуть дрова быть жаба жарить 
38123	 мэтр опешить жаба ошарашенно выпускать воздух кожа отвисать 
38123	 матюшин отгружать лазарет носилки кинуть вспарывать похожий жаба болотный сапог сидеть тот 
38123	 трогать мой чертеж жаба любить паук 
38123	 бром ром висок миска краб жаба кислый квас 
22390	 толстопятый долго мучить его молчание нарочно дуться как жаба 
38123	 что заставлять искать встреча демон который тысячелетие быть сам себя который ничто стоить ускользать превращаться черный пес или жаба 
22390	 сказать андрей удерживаться прямо как жаба навалить икра теперь 
38123	 быть египет поражать тьма песий муха жаба избиение первенец 
38123	 полный месяц небесный высота задумчиво смотреть уснуть земля тихий густой свет озарять мохнатый есть белый ствол береза большой глыба лава который издали можно быть принимать гигантский жаба или окаменевать допотопный чудовище 
38123	 спрашивать неожиданно жаба мой отрицательный ответ 
38123	 жерлянка жаба журавик окружать каменный желоб где 
38123	 совестно гадко писать что делать целый два неделя во-первых получать жаба накануне выезд париж 
38123	 тот пора рвотное служить гораздо часто нож вскрытие нарыв после жаба 
38123	 ужас спрашивать марго отшатываться стол будто перед она поставлять тарелка живой жаба скорпион 
38123	 все все схоронить петр африканыч иван петрович александр иваныч сашенька позапрошлый лето помирать жаба теперь борис александрыч сыночек его 
38123	 выход ущельице встречать входящий каменный жаба хранитель подступ 
38123	 зашипеть извиваться змея птичий клетка закачаться чучело гигантский жаба под потолок 
38123	 смотреть удивительный фильм английский документалист жизнь земля вдруг понимать что невзрачный тропический жаба суринам кожа который вызревать 
38123	 ученик говорить марат похожий жаба дантон уродливый ужас 
38123	 молва утверждать что гудвин ничто стоить ниспосылать поле огненный дождь или наводнять весь дом крыса жаба 
38123	 чувство бесплотность углубляться цветной вечерний воздух лететь парковый аллея следовать вчерашний оттиск мой дунлоповый шина тщательно объезжать коряжной корень гуттаперчевый жаба намечать издали палый веточка 
38123	 вот тот пора как давать молоко спрашивать жаба нет 
38123	 дребезжать звериный непредвидимый неземной сочетание невероятный невозможный недопустимый пробегать корчиться звуковой чудовище карлик жаба паук сороконожка тереза 
22390	 завалинка сидеть покряхтывать сгорбленный старуха ради теплый праздник выряжаться тяжелый шуба как жаба выползать нора маячить здесь 
38123	 мой уверенный ответ слышать пожалуй нет грудной жаба доживать 
38123	 если она быть вместо финка или жаба 
38123	 граф толстой быть больной грудной жаба этот болезнь сильно влиять 
38123	 целый неделя любезный друг иван сергеевич пролеживать без пища почти без дыхание мучительный жаба тотчас как очутиться немецкий 
38123	 зоопарк открываться круглогодичный выставка тайна тропический джунгли который включать себя посещение оранжерея тропический растение птица наблюдение жизнь древолаз жаба ага амфиум ночной бабочка 
38123	 это фаэтонщик год который надя любить повторять ход словно роза или жаба берег свой лицо 
38123	 прибегать аркашка чуднов хранитель казна потешный войско который петр окрестить имя князь ромадановский приносить сапог требовать жаба 
38123	 мочь съедать даже живой жаба если получать 
38123	 змея жаба все дом тащить спать 
38123	 старинный народный медицина многий страна целый жаба сушеный кожа применять 
38123	 трясти стричь волос входить девушка маленький сопеть похожий жаба бульдог 
38123	 пока молодой церковь крутиться прохвост оставаться олимпиадина матка глашка жаба накачаться доска почти четверть 
38123	 непосредственно вслед жаба опустошать тот первый отряд голый 
38123	 хотя редко смертельный сам себя предрасполагать организм другой болезнь среди который встречаться особенно пагубный для старец болезнь сердце сосуд между прочее грудной жаба аневризма аорта некоторые 
38123	 поздно ночь получать казань сообщение будто смерть ава бурцов последовать припадок грудной жаба хотя перед отъезд чувствовать 
38123	 для плохой змея плохо жаба червь земляной 
38123	 человек начинать понимать что так называть правление большинство значит дело отдавать весь дело страна рука тот немногие который составляться большинство всякий палата тот рука болотный жаба как они называть время 
38123	 южноамериканский индеец для получение яркожелтый перо впрыскивать под кожа многий птица молочный сок выделять кожа один маленький жаба 
38123	 быть живучий натура тот глубоко внутри себя собирать свой недовольство чтобы при случай выпускать между неслышно ползти подобно змея съеживаться извиваться перевертываться жаба 
38123	 действительно яков петрович немудрено схватывать жаба 
38123	 сие месяц должно несколько лягушка или жаба прикалывать высушивать ежели 
38123	 мужчина между лангет пивко благожелательно глядеть красавица мочь быть если они схватывать керамический жаба подсаживаться девический столик предлагать 
38123	 наутро алтарь оказываться неожиданный животное аргосский жаба лаконский змея мессенский 
38123	 выставка головной жаба домик для сверчок строить 
38123	 нет самый хороший как плевок один словцо пренебрежительный уничтожать человек словцо хороший жаба девушка 
38123	 шип южноамериканский рыба жаба полый внутри подобно зуб ядовитый 
38123	 становиться ясно келлин помогать при грудной жаба лишь благодаря внушение 
38123	 завопить абаж пытаться сбросить свой плечо рука нушрок нет отдавать толстый жаба они схватываться сопеть тяжело 
