label	text
30349	 под чистый звук горн уже успевать загорать детвора выбегать 
30349	 кажется праздник быть конец вот раздаваться звук горн отбой 
1	 затем ложиться прежний курс заменять дефектный часть палуба без дальнейший приключение огибать мыс горн проходить мимо новый зеландия 
30349	 измученный переход они жадно вдыхать дым костер предвкушать ужин звук горн сигнал отдых артиллерист выпрягать 
30349	 правый сторона старик стоять мальчик горнист хотеть играть горн уметь играть мочь 
30349	 про белый мальчик рассказывать неправда стоять играть горн хотя изо 
32374	 для это они приспособлять горн печь получать название переделочный 
32374	 сухой точный изложение леонтьев можно ощущать весь напряжение очень долгий тяжелый физический труд задымить кузница пышащий жар пудлинговый печь горн 
0	 ломоносов писать новый рапорт печь все горн складеный нужно теперь запасать дрова 
32374	 один случай это печь периодический действие например горн другой действующий непрерывно камерный 
32374	 горн камерный пламенный печь для обжиг 
32374	 цементация или науглероживание вести тогда кузнечный горн или печь 
30349	 слон исчезать лагерь играть горн заспаться сказать вожатый юра дергать 
30349	 поневоле клава тоже слушать как все вместе отдельность играть скрипка горн пианино она время становиться 
0	 попадать мастерская алхимик где жарко топиться печь шипеть горн кипятиться реторта чан 
32374	 чтоб окончательно очищать сплав ненужный примесь медь отправлять соседний верхотурский завод там быть плавить сначала особый печь сплейсофен затем еще раз переплавлять штыковой горн 
30349	 играть движение вперед раздаваться звук горн всегда привычный знакомый они 
32374	 скоро этот завод постигать участь его предшественник горн плавильный печь оказываться недостаточно огнестойкий 
30349	 кроме горн который играть сам гок 
30349	 дробь атака сигнал который играть горн барабан для приготовление корабль 
30349	 карл очнуться пушечный лафет под вонючий шинель горн протяжно играть отбой сбросить шинель 
32374	 лепить проектировать расцвечивать готический печь изразец посуда горн коробить мой рукоделие срывать полив 
30349	 горн играть далеко все дудка стараться 
30349	 это быть обыкновенный повестка сигнал играть горн четверть час спуск 
1	 находить путь мыс горн остров туамоту быть 
1	 мыс горн север нет широкий океанский 
32374	 идти рассвет гудеть гудок сотня черный человек идти станок печь горн 
30349	 вчера ночь вследствие появление цеппелин быть принимать предписывать военный власть мера звук горн труба предупреждать население 
32374	 кирпич для печь взять кузнечный горн палисадник часть собирать 
32374	 глиняный изваяние форма железный остов запруда для жидкий металл горн плавильный печь все быть готовый 
1	 окончание спешный нагрузка динор сниматься якорь взять курс мыс горн 
1	 ветер быть попутный крепкий ровный брамсельный как говорить моряк динор иметь себя весь парус какой только можно быть поставлять подвигаться мыс горн делать сутки сто 
1	 обыкновенный буря встречать суд мыс горн этот раз быть 
32374	 являться трещина стена машина ржаветь печь горн разваливаться сам себя водяной ларь 
32374	 она быть два изразцовый стол большой печь для прокаливание горн песчаный баня два переносной 
32374	 здесь под гора базиль увидеть ряд наскоро устраивать пылать горн печь 
1	 конопатка весь баргоут тяга такелаж окраска пополнение провизия другой необходимый работа для приготовление транспорт предстоящий переход вальпарайзо вокруг мыс горн задерживать здесь 
1	 декабрь утро при тихий ветер запад выходить море другой день пересекать тупик козерог широта направляться мыс горн 
1	 январь год переходить меридиан мыс горн южный широта 
1	 порт море компанейский суд вокруг мыс горн как это делаться тот 
1	 обычный пребывание английский французский крейсер этот вода быть вальпарайзо миновать против обыкновение суд огибать мыс горн рассчитывать калао освежать команда 
30349	 приходить музыкант оба дружина играть горн барабан свой поздравление 
32374	 целый лето крайне занимать быть перестройка горн институт печь сторона 
1	 видно черт взять всякий полушарие обходить безопасно хорошенький дамочка бурливый мыс горн 
1	 дневной пребывань сей рейд получень свжаго запас состоять больший частя свинья тыква разный зелень февраль направлять наш плаван круг мыс добрый надежда надясь уже столь поздной время благополучно обходить мыс горн 
1	 сей причина усиль надежда наш устремлять быть мыс горн врный полагать 
1	 около полдень миля проходить меридан мыс горн уклонившйся втирать 
1	 сказать следующий мореплаватель обходить мыс горн возвратный путь южный 
1	 некоторый мореплаватель географ полагать что рош обходить мыс горн восточный сторона обретать 
30349	 ходить вместе барабан горн петь пионерский песня край родной 
30349	 сорт привязчивый сон какой быть каждый человек быть регулярно повторяться кошмар его должный принимать пионер бежать опаздывать успевать вставать строй бить барабан звучать горн подходить вожатая каждый 
30349	 утро василий вставать под горн гимн раздаваться динамик 
30349	 избегать упрек что спектакль идеализировать советский прошлое действительно сцена много красный косынка галстук трубить горн ребенок выстраивать пирамида свой 
30349	 пионер трубить горн повязывать красный галстук председатель 
30349	 такой дружина уже работать горн щит планироваться создавать днд 
30349	 перебивать все бежать далеко маг тут включать чита убивать просто шайка некоторые правда горн биться недолго заламывать 
30349	 сочи быть самый потрясать отдых который проповедовать уже восемь год это сплав плот река катунь горн алтай 
30349	 сочи быть самый потрясать отдых который проповедовать уже восемь год это сплав плот река катунь горн алтай 
30349	 быть много что уморительный куплет пионер красный галстук короткий штанишки барабан горн исполнение волкова 
30349	 купить распродажа пионерский горн барабан палочка 
30349	 пионерский комната который рано кроме горн барабан ничто быть 
30349	 красный половина пионер знамя пионерский горн белый чистенький никчемный буржуйский 
30349	 назначать свой среда вожатый настригать красный материя галстук взять горн барабан поселяться 
30349	 под барабанщик написать тревога под пионер горн призыв 
30349	 сигнал вожатый затрубить горн ударять барабан пионер сделать всегда 
30349	 бригадир командовать волочильщик слесарь что пилить матрица перегородка грузчик кузнец который работать горн пневмомолот откатывать конец труба 
1	 игорь проходить мимо бухать пневмомолот мимо горн через ворота соседний цех 
30349	 традиция маршак чуковский быть преданный забвение горн барабан заглушать щебетание птица 
30349	 вот сторона штаб раздаваться хриповатый звук горн просыпаться репродуктор начинать сотрясать 
30349	 сторона палатка штаб раздаваться звук горн отбой 
30349	 шелохнуться рука шов ждать звук горн удивляться ребята 
30349	 свой столица первый король основывать неприступный горн район мыонг кхам недалеко 
1	 русский моряк предстоять обходить дышать буря кап горн претерпевать палящий зной равноденственный линия 
32374	 сверху яма перекрывать глиняный свод этот несложный сооружение гончарный горн его верхний этаж размещаться 
30349	 возле гремячий трубить горн рокотать барабан 
30349	 протрубить горн мальчик ленинградец протрубить кулак 
30349	 под торжественный звук горн мачта взвиваться алый флаг 
30349	 час наступать поздний горн уже потушить огонь 
30349	 ребята подходить дом бородулин строй горн барабан 
30349	 ребята подхватывать борькин чемодан клава подавать команда отряд под призывный звук горн яростный треск барабан зашагать 
30349	 переводчик скорчить кислый гримаса заговаривать по-немецки видимо объяснять жандарм что все этот барабан горн галстук самый заурядный атрибут 
30349	 густоусый что-то буркнуть под нос потом швырнуть угол горн барабан хотеть было бросать 
30349	 дорога симучивать действительно быть предстоять прежде все безошибочно выбирать горн лабиринт тот долина который 
30349	 под дробный грохот барабан звук горн бизань-мачта громобой взлетать белый 
30349	 рядом знамя тумбочка лежать барабан горн 
30349	 протяжный звук горн всколыхивать воздух дальний эхо 
30349	 дорога замечать странный сооружение горн ручей под навес четыре 
30349	 любить звук горн лес реветь подобно изюбр 
1	 совершать бесконечный рейс горн лаборатория курако несколько раз 
30349	 барабан горн звать рассыпать русский полк под 
30349	 прыгать рука горн губа слушаться извлекать звук 
30349	 под звук барабан горн стоять перед один койка 
30349	 под аккомпанемент высокий отрывистый звук горн рассыпаться частый барабанный дробь 
30349	 под звук горн барабан человек расходиться 
30349	 детство леонардо протекать среди чудесный тосканский природа городок винчи ютиться горн ущелие вверх вниз тянуться 
30349	 барабанщик подымать палка над барабан горнист прикладывать золотой горн губа 
30349	 иллукст быть взрывать пять горн под пять немецкий блокгауз 
30349	 неприятель предупреждать час день июнь взрывать свой горн 
30349	 второй рабочий муж озарять красный свет горн охватывать голова рука громко 
30349	 август час утро перед штурм француз взрывать впереди курган горн весьма близкий расстоянь 
30349	 батальонный командир младший штаб-офицер адъютант садиться лошадь раздаваться команда отделение направо заходить потом скорый шаг марш под звук горн грохот барабан оставлять 
30349	 нарвский комендант карл горн удачно отражать первый приступ 
1	 уже знать что идти вокруг горн через мыс добрый надежда 
1	 пробыть долго англия поспевать огибать март горн 
1	 индийский море бывать правда ураган бывать следовательно мочь быть противный ветер горн непременно быть 
1	 сей крайность петр предлагать через дерптский комендант шкит сдача город условие огильвия посылать горн письмо 
30349	 похищать гипсовый бюст ленин также пионерский горн 
30349	 горн алтай над разлом нередко наблюдаться 
30349	 все пионер горн житель родитель погибать 
30349	 бильбао леонардо появляться свет небольшой горн поселок санта-крус игунья муниципия 
30349	 почему поддерживать лапшин думский выборы горн алтай 
30349	 учиться заочный отделение электромеханический факультет горн 
30349	 исчезать свой горн пейзаж больше вернуться 
30349	 серебряный горн виктор леонидович протрубить зоря 
30349	 один они известный публицист который вместе работать даже направлять открытый письмо независимый газета где быть напечатать мой очерк горн дом 
30349	 голос бог слушать по-разному работать горн дом унисон 
30349	 попробовать влезать шест снимать они получаться тут горн обед трубить война как 
30349	 вот как они описывать свой дневник штабс-капитан орлов вернуться батарея служить рано потом откомандировываться казак донец горн 
30349	 самый горн алтай много много солнечный день 
30349	 после октябрьский революция здесь проходить пионерский слет однажды когда горн барабан звучать слишком оглушительный 
30349	 складываться отношение горн который конец конец покидать 
30349	 струя бить рыбный горло прямо стоить центр пионер горн 
30349	 под сель погибать житель кишлак дашт горн бадахшан таджикистан 
30349	 вот приближаться горн впереди гарцевать кавалерист знамя 
30349	 белоселец пытаться обгонять сам ангел опережать его жест который тот прижимать губа медный горн исторгать трубный глас 
30349	 лара жена как ненавидеть этот горн барабан линейка подъем отбой шаг 
30349	 происходить уже вовсе быть дело его жизнь оно изменять такой как уходить из-под нога еще замечать этот пионерский горн петь петь пионерский 
30349	 пионерский горн петь петь пионерский 
30349	 горн петь над волшебный река над 
30349	 припоминать как сворачивать губа при дудение пионерский горн трубануть второй раз 
30349	 немногочисленный священник епархия горн алтай способный противостоять натиск 
30349	 весь скульптура стоять пара справа пионер горн слева пионер 
30349	 затем снова пионер горн пионер барабан так 
30349	 частность после прошлогодний скандал российский зарубежный организатор компьютерный выставка москва петербург экспоцентр начинать переговоры российский компьютерный союз роскоминформ придание проводить выставка информатика статус крупный сфера информационный технология сергей горн 
30349	 другой галстук барабан горн оставлять отец допивать вонючий пиво 
30349	 тот самый даня принимать участие исследование дублянский горн крым который виктор николаевич 
30349	 остаток горн мехи который приводиться 
1	 через несколько год охотиться тур срываться скала утопать горн озеро 
30349	 звенеть над берег где-то глубина лес как большой медный птица заливаться пионерский горн 
30349	 сознаваться все любовь гроб протяжно петь вдогонку горн спальня неохотно укладываться пионер 
30349	 даже столик пионерский горн поставлять пластилиновый девочка который доить 
30349	 смотреть сережа настенный фотография забывать сережин поколение испанка кисточка держать рука сверкающий пионерский горн отлет 
30349	 оставаться зачитывать дыра книжка гайдар хотя некоторый сережин сверстник относиться этот книжка пренебрежительный это все тимур сережа полюбить гайдар какой-то чистый необманный нота пионерский горн 
30349	 когда клава ивановна подниматься навстречу затрубить пионерский горн ударять барабанный дробь отряд 
30349	 чума просто кричать подгонять приказывать сам дело впрягаться кувалда махать слесарь горбатиться верстак разъярять медлительность грузчик хватать охапка труба волочить горн 
30349	 хотеть поделиться свой открытие вопрос сложность вопрос поддаваться формовка даже горн гений 
30349	 кружка пиво горн кабачок кот передовой первый 
30349	 турист горн поход нужный четыре качество уважение 
30349	 гигантский горн медведь который изредка встречаться 
30349	 утро звенеть пионерский горн три громадный лагерь ликующий глупый 
30349	 когда утро холодный прозрачный горн воздух звучать добрый утро 
30349	 написать путевой очерк горн алтай дневник поэт карелия 
30349	 потом что-то ласковый приступать бок кто-то прикладывать пухлый мальчишечий губа пионерский горн рассыпаться барабанный дробь услышаться строгий 
30349	 это быть далеко москва самый таджикистан горн бадахшан 
30349	 тот время возникать ряд полукустарный производство связывать ремонт сельскохозяйственный транспортный техника также быть основывать небольшой предприятие добыча полезный ископаемое кузбасс горн алтай 
30349	 отрядный горнист спина болтаться начищать ослепительный блеск горн 
30349	 сеня снимать горн прикладывать мундштук губа 
30349	 внутри горн над шлак что-то загудеть зашипеть 
30349	 аполошка выхватывать горн белый желтый почти прозрачный прут 
30349	 лагерь запевать голосисто раскатистый горн звать обед 
30349	 миша обладать исключительный способность дудеть кулак подражать пионерский горн 
30349	 спуск флаг горн вспомнить кисловатый металлический вкус 
30349	 зина бахарева передавать она знамя барабан помятый горн дневник звено который давно 
30349	 вдвоем они вытаскивать из-под белье видать вид краснобокий пионерский барабан пробивать кожа пара захватанный барабанный палочка помятый потускнеть горн полдюжины алый шелковый 
30349	 как странный этот эпизод галстук горн барабан неожиданно успокаивать она 
30349	 ваня втискиваться угол обхватить голова рука дима задумчиво рассматривать подвертываться пионерский горн федя моргать смотреть 
30349	 петька свищевый почему-то держать рука помятый пионерский горн 
30349	 вдруг острый пронзительный звук повисать над кладбище это петька свищевый подносить губа старый пионерский горн выдувать звать хватать 
30349	 вскоре матвей организовывать кольцовка пионерский отряд школа зазвучать голосистый горн посыпаться дробь барабан 
30349	 трубить горн отряд прошагать улица 
30349	 переходящий красный знамя министерство кинематография ссср вновь завоевывать московский областной контора главкинопрокат управляющий тов горн одесский завод кинан директор тов 
30349	 кирасир отводить короткий пика караул горн башня запевать опять флигель-адъютант 
30349	 окошко воля опять стемнеть хилок высекать огонь зажигать свеча дорожный подсвечник становиться читать шведский стояние под псков геройство воевода морозов бутурлин гагарин как приходить конец приводец шведский эверт горн убивать славный русский человек 
30349	 философия говорить герцен выращивать эмпирия страшный горн перед огонь который ничто 
30349	 федор елизарович вернуться свой горн жениться савелий лозовой уезжать 
30349	 скомандовать вожатый горн протрубить приветствие ребята 
30349	 свет сравнительный материал бросать они огонь труп бросать под горн улетать 
30349	 если это сопоставлять что талый выступать параллель минотавр уничтожать юноша девушка просто пришелец огонь бронзовый талос связанный лесной огонь печка яга сжигать ребенок горн виланд куда бросать царский 
30349	 после любимый песня хана горн орел зазвучать песня восхвалять сейдюруш 
30349	 приказ петр бочка сельдь солонина выгружать барка быть вид шведов привозить лагерь телега украшать ветвь солдат нести толстый голый мужик обматывать водоросль горланить скоромный песня про адмирал переть генерал горн 
30349	 наружный каменный лестница воротный башня подниматься генерал горн непокрытый голова уставлять 
30349	 много день осада суровый генерал горн первый раз сморщивать усмешка 
30349	 угол горн зазвенеть охапка ржавый цепь 
30349	 штаб трубач коля колокольчик сжимать рука медный блестящий горн босоногий суровый гейка держать 
30349	 обижать что называть хлюпик штаб трубач коля колокольчик вскидывать горн раздувать щека яростно протрубить 
30349	 горн представитель областной дом колхозный художественный 
30349	 снова взвизг прорезать воздух горн страстной подходить свежий гренадерский 
30349	 сводить глаз ленуар приседать край горн угол рот оно задрожать 
30349	 ленуар соскакивать горн крепко пожимать гарин рука 
30349	 намазывать какой-то раствор глянец вычищать пластинка железный вынимать изо рот кусочек золото полагать один выхватывать горн каленый прут рука 
30349	 бархатный красный раскалять заклепка перепархивать горн клещи клепальщик 
30349	 как только двор раздаваться звук горн сейчас отправляться 
30349	 замечать артем новый складка лоб работать артем подвижный горн второй ребенок 
30349	 горн первый любовник магда который 
30349	 сиплый муж тревога судорожный вскрик горн оборваться полуноте метание врасплох 
30349	 видимо любить свой зверь этот горн замечать однажды кречмара обращаться 
30349	 подымать шпага сейчас протяжно заиграть горн второй еще невидимый 
30349	 после смерть иделера молодой горн сделаться директор шаритэ вносить 
30349	 художник всегда отступник стоять над горн кощунственный плавить сокровище 
30349	 молодой рабочий горн сын иван рублев васька засмеяться 
30349	 поморский сбросить душа свой груз прозаический слово ветошь затасканный образ дабы ритм сплетать новый образ соответствующий песня душа его горн книга первый 
30349	 район новоселка взрывать горн воронка который закреплять 
30349	 иллукст взрывать горн который подорвать германский окоп 
30349	 северо-восток черновцы противник перед наш окоп взрывать горн который завязываться упорный бой 
30349	 великобританский посол штат потребовать выдача канада немец фон горн обвиняемый попытка взрывать железнодорожный 
30349	 горн алтай близ кузнецк забивать вулкан 
30349	 скучать глухой горн городок кенигштейн таунус 
30349	 генерал понтус делагарди ваш враг бить тушино бить москва бить генерал горн ходить тоже 
30349	 царь голод середина полоса багровый свет горн быстро входить царь голод 
30349	 каждый день наш душа как клинок раскаляться белый свет горн страсть вдруг погружаться 
