label	text
20613	 лязг когда быть вдвоем кабинет откровенно рассказывать что этот день проводить довольно беспутно одесса приезжать знакомый француженка кафешантанный певица который обедать контан кабинет после обед кататься автомобиль потом 
42118	 город приходиться тратиться большой парадный обед пожалуй даже бал 
20613	 когда шеин или фриесса собираться близкий знакомый после обед обыкновенно играть покер так 
20613	 лето пыльный после обед время площадка вагон 
42118	 хороший бывать вячеслав илларионович большой званый обед давать помещик честь губернатор 
42118	 это все равный что учить книга как вести себя похороны как держать себя свадьба как обращаться бал как разговаривать званый обед 
27747	 минута как его пленник приступать завтрак обед или ужин должный быть 
42118	 общий обед который участвовать капитон иметь 
27747	 далеко много школа быть готовить прохождение обязательный санитарный эпидемиологический обследование урожай оборудовать хранилище территория учебный заведение чтобы можно быть использовать выращивать продукция для приготовление школьный завтрак обед 
27747	 шнурок рваться девица отказываться обед ужин 
27747	 ресторан вагенэнд быть для леон своеобразный талисман здесь они филипп раз три проводить редкость удачный деловой обед ужин человек 
27747	 блондинка вернуться бассейн быть завтрак спортзал обед прогулка сон ужин бассейн любовь 
27747	 считаться что раб подворовывать хозяин черный фасоль предназначаться корм скот добавлять она обрезок мясо оставаться господский обед 
32048	 запоминать один совершенно сумасшедший типично физтеховский день когда занятие начинаться девять час утро заканчиваться восемь вечер перерыв обед это быть второй или 
32048	 распорядок день заведующая фап таков восемь утро двенадцать час идти прием больной далее после перерыв обед приходиться обслуживать вызов 
27747	 бывало между обед ужин чай печение 
27747	 вкрутую всмятку мешочек перец соль майонез если быть вид яичница обычный вид яичница глазунья как омлет как гоголь-моголь еще даже помнить как завтрак обед ужин первый второй 
27747	 быть уже поздний вечер похоже пропускать обед ужин 
27747	 завтрак обед ужин елизавета романовна иначе 
27747	 ольга моисеенко жена надо генераливать квартира каждый выходной готовить завтрак обед ужин 
27747	 этот слово вспоминаться ежедневно обед ужин состоять рис 
42118	 званый обед вытаскивать карман вилка 
27747	 видимо только что выходить мой любимый где евро накормить такой обед что ужин 
27747	 диетолог советовать хотя один раз неделя употреблять пицца обед или ужин потому что обычный 
42118	 ноябрь тот год гильдия купец тюфин быть организовывать обед бал городской общество 
42118	 завершаться хлопотный день обед бал данные избранный общество 
42118	 вот сегодня этот чудесный солнечный день организовывать танец бесплатный обед под открытый небо который 
42118	 этот дурацкий чудовищный встреча этот безумный семейный обед становиться для она последний капля 
42118	 светский развлечение обед увеселение бал танец концерт 
42118	 свой блог накануне открытие денис обещать стихийный еженедельный событие какой происходить пора квартира хороший друг танец пение семейный обед разжигание камин старый советский 
42118	 жена это век время бал дуэль торжественный обед 
27747	 кухня работать сразу три человек обычно быть даже выбор овсяный каша оставаться ужин картошка мясо или оставаться обед харчо 
32048	 немец народ настолько приучать порядок что выкручиваться прорываться они быть наука обязательный перерыв обед 
27747	 она собирать обед раскладывать кулечек мясо 
42118	 особенно многолюдный быть званый обед январь стена художественный 
27747	 жена если кто-то посоветовать съедать завтрак листок салат обед треть яичный белок 
27747	 жена муж завтрак обед иногда вместе ужин 
27747	 жена это второй завтрак обед полдник 
27747	 жена весь разница что обед приходиться есть холодный 
27747	 жена мочь зайти макдональдс взять салат куриный грудка чем диетический обед 
27747	 жена вот контейнер готовый завтрак обед ужин уже проблематичный брать 
27747	 жена свет этот обстоятельство решать достигать объем останавливаться поэтому продолжать питаться общий согласно диета протасов молочный кислый продукт жирный сырой овощ один раз день вареный или тушеный мясо позволять себя некоторый отступление тип сухофрукты кусочек шоколад чай пара ложка гречка обед 
32048	 час без выходной перерыв обед 
27747	 повод начало событие становиться готовиться для обед команда борщ недоброкачественный мясо 
42118	 крикнуть они вслед коновяз предстоять сейчас общий обед лецкий печально махнуть рука 
32048	 час день быть объявлять перерыв обед отправляться обедать 
32048	 соблюдать закон восьмичасовой рабочий день включая перерыв обед 
32048	 бывший страна побеждать социализм восемь рабочий час включать перерыв обед 
27747	 свой время кто-то исследователь подсчитывать что рыцарь обед съедать столько мясо птица рыба 
32048	 может проходить уже сказать пенсионер перерыв обед успевать спрашивать 
32048	 предлагать воспользоваться перерыв обед тоже пообедать 
32048	 все хорошо только перерыв они обед быть ждать сказать тут 
32048	 час без выходной перерыв обед 
32048	 время перерыв обед купить буфет булочка 
32048	 когда быть перерыв обед ларион возвещать казак что являться 
27747	 таис такой вредный разводный каша суп есть совсем давать консервы фруктовый пюре фрутой няня сейчас уже редко мясо меню такой завтрак каша пшенный гречневый злак для варка овсяный пшеничный редко рисовый обед суп обычный как для взрослый 
42118	 принц уильям его подруга кейт миддлтон иметь официальный статус невеста быть приглашать семейный обед королева 
27747	 все удовольствие если быть обед мясо 
42118	 быть день рождение папа они еще вчерашний вечер сговариваться няня нарывать огромный букет васильков чтобы машенька преподносить они время торжественный семейный обед 
32048	 думать господин провозглашать после перерыв обед или ужин после пара кружка 
42118	 приходить ток семейный обед никто ничто спрашивать зато 
42118	 все включать проезд поезд гостиница карелия завтрак обед экскурсийновогодний бал 
42118	 тут раритетный предмет кухонный инвентарь старинный меню званый обед фотография ресторан начало прошлый век 
42118	 сегодня нужно через три час быть званый обед 
42118	 уже увидеть весь римин семейный эпопея воочию понимать почему сказать время наш семейный обед дача забывать 
27747	 май год кардинал ришелье вдруг замечать что один приглашать они обед дворянин кусать мясо накалывать 
42118	 мансарда где главный предмет обстановка старый бильярд возле желтый диван фирма абит иметься лев журнальница помещение для званый обед расцвечивать контрастный игра синий 
27747	 мясо вспоминать евдокия ивановна земский больница она давать обед свежий арнаутский хлеб густой 
42118	 званый обед смотреть самый начало подавать 
27747	 обед жареный курица картошка мясо 
42118	 диана гиннесса тот мосль впервые встречаться званый обед февраль год 
42118	 поздно прочитывать что надежда александровна блистать многий званый обед без ирония звать себя 
42118	 если натирать пол перед званый обед или вечеринка просто намеренно 
42118	 одеваться как званый обед выглядеть белый ворона 
42118	 там парад костюм белозубый улыбка званый обед стрекот кинокамера 
20613	 после обед посмотреть глупый шерлок холмс сидеть 
20613	 год назад пить кофе после обед 
20613	 количество нормочасы определяться как затрачивать специалист работа время вычет непроизводственный затрата время обед оформление документ исправление свой ошибка 
20613	 ребенок спать алечка действительно спать после обед чушка останавливаться 
20613	 среда также после обед уезжать экскурсия 
32048	 следующий день январь пушкин вставать час утро еще более приподымать бодрый расположение дух чем накануне после чай много писать час обед ходить комната необыкновенно весело 
20613	 после обед дядя юра спать сырой 
27747	 василиса второй раз согревать девочка обед переставать ворчать 
27747	 также можно отведывать многочисленный салат комплексный обед рубль холодный горячий 
20613	 после обед располагаться наталья дмитриевна 
20613	 вот после обед заглядывать попробовать 
20613	 как нести служба после обед какой мелкий случай случаться 
20613	 скоро после обед снег переставать подумать 
20613	 после обед час два еле 
20613	 решать увольняться точно даже возвращаться после обед свой бумага 
20613	 после обед всегда целовать жена рука маленький 
20613	 отдавать письмо свиристель прилегать после обед отдыхать 
27747	 вообще-то обычно питаться талон три раз день привилегированный так называть вуциковский столовая где получать весь день полуфунты сырой черный хлеб кроме утро кружка кипяток морковный заварка пять совсем маленький леденец обед какой-то затируха горка ячный 
20613	 после обед весь семья проводить ефим 
20613	 глебов подъезжать после обед неистовый солнцепек поставлять машина 
20613	 после обед маша входить приемный покой 
20613	 однажды парк после обед подсаживаться незнакомый больной 
20613	 после обед нюра помыть посуда потом 
20613	 тотчас после обед ложиться спать мансур прослушивать 
20613	 после обед вымывать рука тот 
27747	 едва поселяться павлинов она уже знать весь сосед начальник милиция сторож лодочный станция быть молодой директорша санаторий тот разрешать лена брать обед санаторский столовая что считаться 
20613	 после обед гость подниматься мастерская 
27747	 кухня нет нисколько что обед готовить 
20613	 усиживать гусь вдвоем после обед борис уходить позвонить лиля александ 
20613	 после обед уходить свой комната 
27747	 синцов кипятить сберегать обед корка хлеб чтобы съедать она 
27747	 ложиться уже больше спать она растоплять печь чистить картошка заправлять обед так хлопотать хозяйство 
20613	 полковник убейко мрачный человек похожий лев коробка спичка сводить весь время обед адольф задер выпуклый фронтовой 
20613	 после обед отдыхать всегда потом 
20613	 после обед кофе анна спрашивать корецкий 
20613	 после обед корецкий читать анна вслух только 
20613	 после обед приниматься снова игра 
27747	 каждый день кусака один шаг уменьшать пространство отделять она человек присматриваться лицо усваивать привычка полчаса обед уже стоять куст 
27747	 оставаться обед вареный или жареный говядина 
27747	 чай или кофе ржаной ячменный желудь ватрушка хворост драченый пончик баба прочий печение обед первый блюдо 
27747	 вот конец обед выходить правитель свой палата 
20613	 после обед накушамшиться она опочивать ложиться заиграть 
20613	 заодно покушать после обед путь 
27747	 однако завтрак ужин все рискнуть сходить обед воздерживаться быть кто 
20613	 сигара приносить спрашивать знать что всегда после обед посылать они 
20613	 после обед весь общество подниматься двинуться 
20613	 после обед час шесть пойти 
20613	 напротив после обед особенно грушницкий правый говорить что 
20613	 музыка после обед усыплять спать после 
20613	 нынче после обед идти мимо окно вера 
20613	 после обед больший часть лежать кровать 
20613	 после обед государь русский обыкновение пойти 
27747	 первый минута обед посвящать быть единственно внимание 
20613	 число час после обед собираться совет 
20613	 тягостия несказанный себя сам кой беседовать препровождать время обед спешить домой 
20613	 после обед набредать гость премножество один 
20613	 после обед два час выезжать 
20613	 после обед выезжать нежин ночевать 
20613	 она полюбоваться еще немножко елочка улыбаться вспомнить что демидов обещать заезжать минутка после обед 
20613	 после обед посвящать два час составление процессуальный 
20613	 даже время обед ученик проявлять любопытство юлия кирилловна 
20613	 после обед любоваться ковер правда 
20613	 тот что после обед это предмет тип сопромат 
27747	 воскресный обед ради что жить человек 
27747	 вот лена видимо нет обещать дуня сводить она куда-нибудь кофе пирожное благодарность помощь по-братски разделять обед 
20613	 встречаться панкрашина после обед она мочь при 
27747	 уже основной команда выучивать завтрак обед минуть 
27747	 казарменный дисциплина круглый сутки обед школа черный хлеб 
20613	 знать как встречать рескрипт генерал-губернатор западный край после обед обыкновенно дремать под благонамеренный 
20613	 после обед немного отдыхать отводить 
20613	 утро уходить занятие после обед заниматься дома 
27747	 муж повар гатауллин который засыпать порция дух полстакана соль или песок также часто лишать его завтрак или обед умирать три огнестрельный ранение 
20613	 зарплата перечисляться банковский карточка спать боец срочный служба после обед мобильный телефон они разрешать 
20613	 правда что после обед солдат тихий час 
20613	 после обед идти провожать арсения домой 
20613	 биограф кроме прочее рассказывать свой визит летний сэр исаак апрель год после обед они выходить сад 
27747	 есть подобный блюдо завтрак обед 
20613	 после обед несколько минута задремать 
20613	 четверг после обед солнце спрятаться заряжать дождь хотя 
20613	 после обед сыпать дождь сейчас вроде 
20613	 петр прорубать окно европа привозить россия обычай вытираться после обед салфетка 
27747	 быть двадцать минута ровно двадцать двадцать пять между обед новый сидение этот двадцать 
27747	 тут работа увольнять прогул валентина становиться поить его трава уже активно завтрак обед ужин 
27747	 валевская наотрез отказываться принимать она обед королевский дворец прибывать вместе 
27747	 обед роза францевна всегда есть овощ 
20613	 после обед чтение под пыльный абажур она 
20613	 зара приезжать после обед водитель тимур 
20613	 сын утро махать пока пока довольный уезжать довольный встречать после обед 
20613	 после обед взять пустой клетка 
20613	 после обед час два копейка 
20613	 наверное после обед только они здесь 
20613	 после обед ложиться спать вспомнить мир 
20613	 покорно кивнуть ложиться после обед если спрашивать чего это 
20613	 воспитатель свой дело после обед они теннис пойти играть 
20613	 после обед семинарист полагаться недолгий отдых после 
20613	 дед настаивать ответ просто так спрашивать после обед идти купаться дорога пляж 
20613	 после обед когда все собираться холл 
20613	 после обед они оба сидеть очень 
20613	 после обед час отдых опять 
20613	 после обед ехать лес мама 
27747	 так как они там изо день день завтрак обед ужин кормить отваривать кислый 
27747	 питаться ребенок обязаловка почти весь обед стоять кто-то каша манный заказывать 
20613	 запихивать она знать куда после обед получать второй вот 
20613	 тяжелый разговор много молчать после обед читать достоевский 
27747	 один обед где симонов расхваливать ссср 
20613	 спать после обед воспитательный дозволяться предполагаться 
20613	 еженедельно среда после обед час 
27747	 тренировка соревнование пресс-конференция завтрак обед ужин спортсмен должный быть сообщать 
27747	 скоро прийти работа мать сваривать картошка керогаз накормить обед далеко продолжаться долгий долгий 
20613	 после обед колхозник идти поле заканчиваться 
27747	 вероятно сжирать конкурент как частенько сжирать они куда более крупный чем ярослав иванович быть трижды кришна представитель данный бизнес завтрак обед ужин каждый день 
27747	 ужин также завтрак обед готовить валера прежде кухня 
27747	 есть есть есть время завтрак ланч обед ужин также 
27747	 есть есть есть время завтрак ланч обед ужин также 
27747	 каждый десять минута разогревать обед мечтать только чтобы оставлять 
32048	 какой обед четыре час утро 
20613	 всякий раз после обед уже ждать 
20613	 кроме устанавливать экран который после обед показываться кино 
20613	 после обед появляться этот танкист прищепин 
20613	 приводить тереза родитель отец после обед участливый беседовать она 
20613	 посылать российский географический общество тучный бородатый писатель вошед слабосильный валкий военный пароход тарка бакинский бухта заливать бронза закат вскоре после обед бульвар данный уездный начальник 
20613	 барыня деньги присылать катя по-прежнему после обед гулять попугай 
27747	 так что когда октябрь половина одиннадцатый утро среднеевропейский время мария александровна вернуться кухня завтрак ашхабад быть половина второй день команда хирург папиков так как мария кухня свой особняк париж входить под брезентовый навес сделать специально для они столовая палаточный городок под ашхабад правда завтрак армейский обед 
27747	 завтрак париж быть большой чашка кофе сливки свежий круассан душистый нормандский сливочный масло абрикосов джем обед ашхабад украинский борщ 
20613	 после обед распрощаться хозяин показывать 
27747	 мамин утренний хмурость уже привыкать она всегда оживать только обед такой мамин вид 
27747	 быть особый почесть получать царский стол поденный подача обед ужин 
20613	 после обед ложиться спать соня впервые 
20613	 начало ноябрь секретарь компартия китай шэнь хао умирать после обед деловой партнер сопровождаться обильный 
27747	 разумеется деление завтрак обед ужин условно так как 
42118	 быть представлять официально торжественный обед честь который привозить даже 
27747	 все-таки усматривать разница между заочный обед заочный изучение французский язык 
20613	 хотя сам ничто разглядеть успевать после обед идти купаться волга 
20613	 после обед старуха спасов вздыхать тяжело 
20613	 время обед василий васильевич рассказывать про только 
20613	 идти погулять после обед заниматься математика 
27747	 она писать свой сестра александра лондон июнь год ольга пользоваться свободный вечер выезжать свой муж так как они оба хотеть участвовать большой обед что казаться глупый 
42118	 тот гонконг прошлый год видеть телевизор церемония ежегодный торжественный обед давать честь городской долгожитель 
20613	 автор путеводитель для хаджиев восторг описывать как здесь ваиза читать проповедь большинство мечеть после обед читать вааз 
27747	 безусловно завтрак обед хороший вино ужин 
20613	 метод извлечение энергия металл счет кулоновский расталкивание ион услышать время обед институтский столовая чуть 
20613	 после обед алена писать отчего ощущаться 
27747	 утро про краб вспоминать вспомнить обед где мой крабик 
27747	 вот так понедельник обед вдруг все решать подымать 
27747	 весь день держаться бутерброд останавливаться для обед мочь 
20613	 вчера время обед этот справедливец справедливский прямой перевод 
27747	 крупа варить каша который как правило готовиться два раз день поскольку питание армия быть двухразовый обед ужин завтрак только 
27747	 питание быть трехразовый утро кофе или суп обед ужин пища полевой условие 
20613	 она мысленно возвращаться телефонный разговор время обед настроение портиться 
27747	 интересно что завтрак или обед стоимость франк разумеется 
20613	 после обед отдых тихий час потом время 
20613	 после обед состоять неизменно лепешка овечий 
20613	 алан руслан двухметровый брат близнец прозывать глаз молоток кувалда приходить храм только после обед момент когда заготовка уже 
27747	 если подъемник кроме прочий пища оказываться тарелка суп считать что наступать обед предел бункер день 
20613	 она сказать что после обед навещать 
20613	 после обед собираться сказать что хотеть 
27747	 питаться следовать редко четыре раз день распределять пища калорийность следующий образ завтрак работа второй завтрак обед ужин 
20613	 пишущий машина всегда тарахтеть вразнобой непредсказуемый перерыв неизбежный творческий труд сегодня вскоре после обед вовсе затихать 
27747	 каждый день придумывать новый блюдо серебряный поднос доставлять амели жара пыл завтрак обед ужин вступать свой 
27747	 понедельник утро готовить обед для свой внук васенька 
27747	 завтрак обед ужин свой забор 
27747	 золотников обязываться оказывать услуга ходить магазин готовить обед ужин 
20613	 рождаться утро полдень время обед свой отец 
27747	 например обед первый разряд состоять скоромный 
27747	 золотов начинать завтрак кашка питьевой иогурт агуша сон обед супчик полдник творожок агуша фруктик 
20613	 после обед спать исаак зиновьевич романов придирчивый 
20613	 после обед когда опять выходить 
20613	 время обед ресторан появляться группка молодой 
20613	 впервые история россия молодой государь пытаться изменять чопорный порядок жизнь старый московский царь нарушать обычай священный московский старина ходить баня спать после обед обходиться все просто 
20613	 все жалеть стараться что-нибудь угощать время обед 
20613	 все жалеть стараться что-нибудь угощать время обед 
27747	 попросить лева бодро вернуться ужин относить поднос обед обратно 
20613	 после обед сашка загрустить совсем сам 
42118	 чем безлетов разговор заводить выворачивать губа вновь нацеливаться саша все быть ковыряться как аллергик званый обед 
20613	 дозваниваться мать уже после обед замерзать оголодать она взять трубка 
27747	 терраса клара нухимовна греметь кастрюля готовить обед переносной газовый плитка 
20613	 после обед приходить ребята стучать мольберт шумно 
27747	 попробовать шесть год подряд готовить разный способ завтрак обед ужин 
27747	 быть еще такой супервещь как риталин вещество крайне полезный для плодотворный работа изначально препарат быть разрабатывать штат для лечение синдром нарушать внимание прописывать активно гиперактивный ребенок чуть школьный обед кормить валютный трейдер 
20613	 вскоре после обед час закат 
27747	 рассуждать примерно так вот крещеный дома самовар ставить обед два блюдо готовить 
20613	 они никак желать расставаться докладчик хотя уже быть время обед архивист слишком 
27747	 вызывать нарекание пища булка стакан молоко завтрак суп говядина каша обед 
27747	 конечно роскошь убранство помещение обилие слуга кухня бессменный повар александер конюшня завтрак обед ужин производить уля сильный 
20613	 николь все-таки настаивать чтобы сразу после обед они поехать место будущее 
27747	 идти чайный знать что деньги хватить только один обед мерзлый капуста голубец чай 
