label	text
16398	 так коллега оттуда селезневка андрей андреевич горшунов они еще студент вместе винт играть арбатский компания сергей 
16398	 даже если сложно врубаться быть все равный про это человек знать переться додумываться солутан винт делать включать голова шурик сказать 
16398	 время война дом отдых сосна суббота воскресение приезжать наш дипломат литвинов сурица который отец играть винт 
17916	 при помощь винт укреплять крышка стрелка 
39939	 сорт топливо масло диаметр шаг статический тяга воздушный винт особенность силовой установка доработка двигатель 
17916	 помощь особый винт короб можно считать секунда 
39939	 например пражский завод моторлет авиа создавать новый турбовинтовой двигатель мощность квт более экономичный пятилопастный винт 
39939	 однако мощный двигатель водяной охлаждение вращать обычный тянуть винт большой шестилопастный несущий установленный 
16398	 несколько человек играть винт остальной слушать музыка квартет или 
17916	 благодаря винт свободно маневрировать помощь 
17916	 помощь муфта регулировочный винт конечный положение рука 
16398	 поэтому как только самолет садиться останавливаться винт море человек вдруг оживать 
16398	 занятно как только буксир наматывать винт так бельгийский лоцман французский 
17916	 скоба соединять стяжной винт помощь который спортсмен подгонять 
17916	 разрез сделать вдоль нитка прикрепляться помощь винт 
39939	 самолет строиться основное цилиндро вымь двигатель воздушный охлаждение казей мощность четырехлопастный винт 
17916	 иногда для более прочный фиксация костный отломок применяться металлический пластина который крепиться при помощь металлический винт 
17916	 спусковой рычаг два винт прикреплять пластина обеспечивать нормальный 
39939	 при посадка обнаруживаться повреждение лопасть левый винт 
17916	 корпус прибор выполнять дюралюминий состоять три деталь собственно корпус два боковой крышка скреплять винт 
17916	 круглый отверстие рукоятка для скреплять винт иметь резьба 
17916	 ствол крепиться только задний втулка при помощь два винт который через боковой 
17916	 задний стенка бокс съемный она устанавливать кронштейн который крепиться киноаппарат помощь винт соединять обычно аппарат футляр 
17916	 можно применять ручка вид пистолетный рукоятка который крепиться нижний крышка винт 
17916	 шкала два винт крепиться верхний плата механизм 
16398	 довольно ловко владеть бильярдный кий охотничий ружье удочка спортсмен рыболов преферанс винт считаться профессор 
16398	 клуб дама упоение предаваться игра лото мужчина винт 
17916	 два плоский пластинка алмаз быть сжинать при помощь стальной пластина винт 
16398	 писать усиленно страница замечать вообще-то жара тяжко словно голова сверлить винт пять день как уже приезжать 
17916	 сачков сменить смазка осматривать винт выслушивать мотор помощь 
16398	 всегда удивлять какой степень брюсов прекрасный игрок преферанс винт становиться беспомощный бездарный лишь 
17916	 час минута при помощь баллон сжатый воздух запускаться мотор трехлопастный винт шум рассекать воздух 
16398	 безжизненный как вермишель обидно нет винт спектакль разваливаться возвышаться 
17916	 генератор крепиться помощь прилагать кронштейн правый перо передний вилка должный быть располагать позади перо контактный винт для создание надежный электроконтакт должный 
16398	 уже сводить скула становиться все жарко все неудобно вот торопливо словно уходить дурнота повертывать винт еще следующий деление 
16398	 тут вдруг вытягиваться вверх как будто быть резиновый палец правый рука устраивать какой-то хитрый фигура завиваться как винт затем внезапно раскручиваться свистнуть 
16398	 много сидеть все около музыка сказать серафима петровна винт конек расшатываться так 
16398	 хитрый жопа быть хрен винт семихватский уже прикидывать что делать 
17916	 сквозь сапфировый стекло задний крышка видный механизм розовый золото проба естественный замирать секунда вписывать секундный шкала прикреплять винт мост механизм 
39939	 современный высоко располагать винт большой диаметр вращаться скорость 
39939	 оснащать два двигатель отличие суперкобра снабжать четырехлопастный несущий винт значительно повышать летный характеристика 
39939	 для создание подъемный сила быть использовать жесткий бесшарнирный несущий винт новый принцип управление 
39939	 этот аппарат продольный схема два несущий винт располагать один другой вдоль 
17916	 крышка слетать держатель пол посыпаться винт 
39939	 двигатель винт располагать хвост дирижабль 
17916	 вверху слева который срабатывать при откручивание винт открывание крышка блок элемент питание 
39939	 год австрийский инженер рауль хафнер жить эмиграция англия попробовать оборудовать воздушный винт джип 
17916	 тогда подымать задний сидение отворачивать два винт снимать лючок 
17916	 многий случай связывать намного прочный чем традиционный клепка винт гайка точечный сварка 
39939	 иметь мировой аналог соосный схема несущий винт обеспечивать отличный маневренность 
39939	 один армия мир нет добавлять предвидеться боевой вертолет соосный схема расположение несущий винт 
39939	 двигатель оснащать малошумный шестилопастный тянущий воздушный винт ава тип 
39939	 лопасть несущий винт двухконтурный лонжерон электрический 
39939	 назначать срок служба лопасть несущий винт 
17916	 щечка рукоятка изготавливать пластика крепиться рамка два винт каждый сторона 
17916	 оборачивать щечка рукоятка крепиться винт каждый сторона рамка 
17916	 это достигаться при помощь два регулировочный винт проходить сквозь резиновый втулка 
17916	 при затягивание винт стенка кобура зажимать спусковой скоба 
39939	 экипаж вертолет камчатский авиакомпания изменять плановый маршрут перелет просьба лицо сопровождение губернатор что заканчиваться вход низкий облачность снижение под она резкий маневр для отворот вершина дерево приводить удар лопасть несущий винт хвостовой балка 
39939	 этот самолет оснащаться большой воздушный винт противоположный вращение система управление 
39939	 минимум необходимый посадочный площадка определять малый диаметр несущий винт 
39939	 возможность доступ транспортный модуль сторона задний часть кабина без остановка несущий винт 
39939	 основный особенность вертолет являться целиком бронированный кабина отсутствие хвостовой винт трансмиссия 
39939	 четырехлопастный реверсивный воздушный винт изменять шаг диаметр 
39939	 контракт предусматриваться текущий ремонт вертолет замена трансмиссионный система несущий винт поставка запасной часть агрегат 
17916	 стакан для отходы винт прижимной тарелка 
17916	 робот проверять размер толщина стекло собирать закручивать винт 
39939	 несущий винт пятилопастный бесшарнирный крепление лопасть 
39939	 для уменьшение уровень шум мочь устанавливаться четырехлопастный рулевой винт меньший скорость вращение лопасть 
39939	 воздухозаборник располагать передний часть обтекатель несущий винт 
39939	 один резкий движение несущий винт обрубать хвостовой балка 
39939	 вертолет чинук создавать база транспортный представлять себя переоборудовать иметь складываться несущий винт мочь использоваться корабль 
17916	 можно вместо эксцентриковый стяжка применять угловой или винт конфирмат можно обходиться без ручка 
16398	 приучать себя мазюкать кий после каждый второй удар перед каждый винт 
16398	 правда читатель уже быть красный бисер укол это винт обкалываться 
17916	 если шкала прицел угломер быть иметь другой значение необходимо вывинчивать винт барабанчик устанавливать нулевой деление шкала 
17916	 если ствол гранатомет находиться горизонтальный положение пузырек продольный уровень оказываться середина нужно вывинчивать стопорный винт продольный уровень вращение втулка 
17916	 если ствол гранатомет находиться горизонтальный положение пузырек продольный уровень оказываться середина нужно вывинчивать стопорный винт продольный уровень вращение втулка 
17916	 размер материал устанавливать болт винт гайка должный соответствовать заменять 
16398	 вспомнить как дописывать свой курсовой отправляться легендарный лектор редактор литературный журнал светлячок винт 
17916	 сын она глаз пробовать винт который замок крепиться 
17916	 этот фирма предлагать садовый пила металлический станок натяжной винт скребкообразный нож для чистка 
16398	 этот чернь косоглазый преступный уже отмахиваться коммуна существование как подтверждение монархия они мочь удовлетворять только бесспорный власть который наседать так что пикнуть невозможно они оборвать конец провод необходимость власть вылетать искра свобода дикий свет этот искра освещать тьма пока ток быть замыкать сила заключение двинуть винт фабрика поезд машина три класс 
16398	 любезный ласковый все приятный игрок винт веселый рассказчик охотник клубный 
39939	 двигатель стихать винт устало доматывать последний оборот 
17916	 если следователь взять рука лампа обязательно развертывать винт яко одушевлять божий кивот 
16398	 каждый хитрый жопа быть член винт 
16398	 только сомневаться что успевать зацеплять винт москва 
17916	 изобретатель соловьев предлагать сделать полый такой высоконагруженный деталь как шарик ролик подшипник кольцо сепаратор деталь зубчатый зацепление шестерня колесо червяк элемент крепежный соединение болт гайка винт 
17916	 через минута сползать стена повалиться бок скрючивать винт смежать веко брусчатка 
16398	 как бухать быть как земеливать выручать винт 
17916	 лицо желтоватый оттенок небольшой черный пятно побочка побочный эффект при передозировка йод зуб черно коричневый сильно разрушать кислота для приготовление винт брать обычно аккумулятор 
39939	 соосный схема несущий винт являться своеобразный визитный карточка фирма 
39939	 при работа несущий винт неизбежно возникать реактивный сила который 
17916	 конец пробег снести шасси сломать два винт 
17916	 ветчиноварка плотно закрывать крышка снабжать винт пружина ставить 
39939	 лопасть несущий хвостовой винт выполнять полностью композиционный материал 
16398	 отходить васильич хорошо винт грохнуть внезапно садиться голос сказать 
17916	 большой пароход быть два винт это предупреждаться проходить 
16398	 знать самолет немецкий наш быть такой верить дверь как волга прямо так открываться чик чик вроде как двигун спереди сзади точно говорить винт весь погнутый как обычно 
17916	 закрепление обрешетка вновь укладывать асбестоцементный плитка лист необходимо производить помощь оцинковывать гвоздь противоветровой кнопка закрепление волнистый асбестоцементный лист усиленный профиль помощь винт под головка который подкладываться шайба 
39939	 быть оснащать двигатель мощность винт изменять шаг убираться 
39939	 маслов соосный воздушный винт конец год 
39939	 возрастание мощность авиационный двигатель особенность увеличение высотность при существовать конструктивный ограничение диаметр воздушный винт приводить необходимость увеличение число 
39939	 весь возможный вариант получение более эффективный винтовой движитель внимание конструктор начинать привлекать соосный воздушный винт 
39939	 основа проект быть полагать разрабатывать ботезат теория воздушный винт 
16398	 вот против каждый быть противоядие народный выражение каждый хитрозадость быть отмычка винт так противоядие против смерть 
16398	 наконец вновь увидеть нога это только сердце закручивать мясорубочный винт 
16398	 борис григорьевич полагать ладонь процессорный блок свой эйтишок такой как саша только винт восемьдесят мегабайт закрывать 
17916	 расчет корпус длина под этот винт потребовать все 
16398	 общий быть все равный куда лишь далеко пилот закричать винт желтый кругляк солнце видно уже 
16398	 так просто все микрометрический винт заказывать 
17916	 следовательно этот метод можно получать резьба винт неограниченный длина практически 
39939	 поначалу крепление большой лопасть несущий винт снабжать лишь горизонтальный шарнир позволять 
39939	 вертикальный режим львиный доля мощность забирать несущий система малый винт расходовать мощность лишь парирование 
39939	 набор скорость двигатель все много отдавать свой мощность маршевый винт большой 
39939	 сложный задача создание рулевой винт большой диапазон изменение шаг 
17916	 прибор смонтировать пластина оргстекло который крепиться винт предметный столик бинокулярный микроскоп 
39939	 быть обстреливать стрелковый оружие кунарский ущелие район нагиу повреждать лонжерон лопасть несущий винт 
16398	 чувствовать наш сегодняшний разговор производить глубокий впечатление весь сидеть кое-кто наматывать винт 
16398	 быть контакт винт месяц тоже быть день 
17916	 посредине пропеллер круглый отверстие для винт вставляться фотография герой 
17916	 через проходить нажимной винт упираться стопа подпружиненный 
17916	 корпус тормоз представлять себя рамка крепиться винт лыжа иметь подвижный 
17916	 если нажимать рукоятка отвертка приставлять винт лезвие выдвигаться оболочка 
17916	 ванна крепиться винт через паз стол 
17916	 предварительный положение определяться передвижение гайка винт для тонкий регулировка служить дифференциальный 
17916	 чтобы вставлять вал шестерня приставка снимать крышка который крепиться винт чертеж показывать 
17916	 сахалин как многий паром два винт кормовой диаметр 
39939	 взреветь двигатель винт вращаться сливаться сплошной круг 
39939	 главный конструктивный особенность вертолет базироваться москва ленинград соосный схема несущий винт 
39939	 лопасть несущий винт хвостовой балка складываться 
17916	 крепиться катушка кронштейн при помощь винт латунный диск 
17916	 регулируемый зенкер служить для вырезка точный глубина выемка под потайной винт лицевой плата каркас панель 
39939	 советский танкер поставлять гребной винт максимальный диаметр 
17916	 гранка набор вдвигаться рама укрепляться она туго помощь винт 
16398	 винт наш катер вращаться что быть 
17916	 этот сторона панель винт прикреплять кронштейн держать кинокамера 
17916	 полутораметровый дубовый линейка движок который можно фиксировать винт 
17916	 большинство случай она устанавливаться буксирный судно предназначаться для повышение кпд тяговый усилие тяжело нагружать винт 
16398	 знать что сразу после октябрь прийти ленин смольный отправляться его приказ мирный переговоры брест где начинать свой новый революционный бой каждый пядь достоинство юный рабоче-крестьянский государство каждый его винт каждый шестеренка каждый 
