label	text
14872	 один раздел филологический медицинский аспект курение размышление справедливо стигматизировать сам курильщик попадать захватывающий рассказ как племянник фрейд эдвард бернейс работать американский табачный компания становиться создатель что сегодня знать под имя пиар просто рекламировать товар виртуозно манипулировать культурный среда культивировать она нужный для 
27906	 вспомнить что петька так любить свой развалюха что только мыть она каждый суббота среда умудряться застраховывать 
14872	 определенный период просвещение наука развиваться среда привычно враждебный 
14872	 каков условие окружающий культурный среда теперь какой условие идти 
27906	 быть дома работа сутки трое воскресение работать понедельник вторник среда выходной 
27906	 тогда пятница или вообще среда когда панкрашин давать она деньги 
27906	 сегодня среда надо постараться выжимать четверг 
27906	 семерка самый легкий считаться суббота воскресение самый тяжелый среда четверг 
14872	 при это страна молодой много половина население молодой год случайно борьба традиция современность особенно остро чувствоваться молодежный среда 
14872	 закачивать она информация подбираться такой образ чтобы соответствовать культурный среда где собираться витийствовать вампир 
14872	 заводить практика должность начальник наниматься бывший сотрудник мвд который сохранять связь милицейский среда значит мочь улаживать вопрос 
27906	 данные отчетный неделя завершаться среда январь нетто отток капитал 
27906	 апрель уходить каникулы следующий среда май тема 
14872	 дословно название расшифровываться как живой политик оно цель создавать благоприятный образ путин молодежный среда комментировать михайлов 
14872	 смысл белорусскоязычный культурный среда наш провинция почти 
14872	 страна переходить режим управление один команда новый режим который потребовать учиться кооперативный работа общество профессиональный среда считать глеб павловский 
27906	 вытерпеть понедельник вторник среда кое-как проскрипеть четверг пятница 
37772	 оттого что ласт олег плыть гораздо быстро водный среда ощущаться более плотный 
14872	 будто подыгрывать неоязычник который все более много распространяться утверждаться только молодежный среда среди научный кадр 
27906	 вечер среда апрель редакция фонтанка 
27906	 основной часть чемпионат мир начинаться среда апрель 
14872	 казаться беседовать столько ради мой просвещение сколько желание поговорить вслух сам себя остро переживать свой одиночество оторванность родина мудрый книга свой ученый среда 
14872	 весь время твердить что страна чтобы пропадать нужный прежде все нешаблонно критически мыслить человек благоприятный социально-политический среда для они сегодня только 
14872	 начальник центральный райотдел подполковник баринов быть известный милицейский среда под прозвище барин 
14872	 все сторона борона напоследок пробурчать под нос популярный милицейский среда поговорка 
27906	 что быть делать четверг если умирать среда 
14872	 важно следующий наш человек масса убеждать что толстой достоевский обеспечивать некий духовный преимущество просто сам факт позапрошловековый триумфальный существование тот культурный среда который теперь факт 
27906	 плохо потому что так быть вчера позавчера после понедельник вторник всегда бывать среда тот неделя 
37772	 можно безысходность поискать планета условие подходить для жизнь прежде все вода поскольку земля весь биохимический реакция проходить водный среда органический молекула 
27906	 вторник кофта быть лимонный среда малиновый суббота черный 
37772	 свой пост апрель ветка про фукусим отвечать это этилен винилацетатный сополимер вид водный дисперсия получать полимеризовать смесь этилен винилацетат водный среда под давление естественно 
37772	 или фиг она повышенный растворимость нуклеид чуть-чуть подкислять среда 
14872	 надо признавать что калининград быть человек который стараться сохранять развивать наследие кенигсберг они герой очень трудный это делать такой информационный политический среда 
27906	 они передача записывать среда четверг 
27906	 очевидно небольшой шишка чтобы работать под псевдоним сегодня среда назначать акция суббота 
27906	 один народ один сеть один клик среда июнь год 
27906	 прошлое один иллюзия среда ноябрь год 
27906	 еженедельно среда после обед час 
37772	 мнение один мозг основное отвечать сиюминутный импульс окружающий среда быть его основной деятельность 
27906	 рождаться трудно рождаться совсем слабый желтушный несмотря это бабушка велеть дочь постить младенец среда пятница есть 
27906	 разумение вечер среда она должный быть весь заканчивать 
14872	 сибирский материал американизм встречаться редко прочий сленговый слово использоваться достаточно активно выходить далеко предел сравнительно узкий круг стиляга распространяться преимущественно молодежный среда 
37772	 тот время неоднородность плазма как обычно для плотный среда представлять себя звуковой волна 
27906	 теперь надо готовить ужин пятница среда 
14872	 среди предложение который давать власть лояльный она трезво мыслящий организация преобладать тот что приближать европа налаживать диалог власть общество бизнес восстанавливать конкурентный политический среда добиваться исполнение закон 
14872	 оно должно видеть стратегический вещь какой пространственный приоритет страна какой территория нуждаться разный форма поддержка как улучшать институциональный среда уменьшать коррупция как поддерживать уязвимый 
27906	 думать среда максимум след пятница якут 
27906	 вывод один компания переоценивать раз якут менеджер лить потихий потихий сегодня лили пятница четверг даже среда 
37772	 чеширский бегемот оставаться только для правдоподобие поименно называть весь невинно убиенный младенец питательный среда для новый пятаченок готовый 
37772	 брут дело что мера изменение природный среда население продвигаться отдельный волна практически 
14872	 муж зверский избиение корреспондент газета коммерсант вызывать гораздо более широкий резонанс общество профессиональный среда чем весь другой покушение 
27906	 рад возглавлять компания занимать лидировать позиция рынок сотовый розница создавать период формирование предпринимательский среда россия прокомментировать вчера свое 
14872	 нельзя отворачиваться такой явление молодежный среда как экстремизм антисоциальный поведение 
14872	 создатель наиболее артикулировать критический позиция тот поколенческий когорта попадать интернационализировать профессиональный среда общественный движение быстро многий 
27906	 зайти палата сообщать что смочь быть операция улетать красноярск вечер среда 
41363	 рассматривать моделирование информационно образовательный среда вуз как средство улучшение управление 
27906	 вво вторник среда налет тут бывать мена 
14872	 вокруг наш парторганизация складываться среда круг общение духовный общность 
14872	 формирование индивидуальность ребенок различный культурный среда акимова 
41363	 работа рассматриваться так называть двумерный модель позволять сравнивать эффект воздействие систематический фактор влиять характеристика популяция воздействие индивидуальный среда оценивать данные близнецовый исследование 
27906	 васильчиков среда большой вечер писать писемский 
27906	 ночь вторник среда мадрид быть называть имя 
41363	 они намерен оказывать калининград технический содействие дело решение проблема оргпреступность загрязнение окружающий среда распространение инфекционный заболевание представлять 
41363	 например год оно равняться млрд если этот цифра добавлять млрд жить тогда человек получать млрд этот величина мочь служить основа для оценка объединять воздействие человек технология техногенный воздействие природный среда 
41363	 однако значительный неуправляемый увеличение воздействие фактор требовать экспоненциальный увеличение воздействие фактор что при достижение определенный граница становиться невозможный итог приводить резкий ухудшение состояние экосистема что свой очередь требовать сокращение воздействие фактор неуправляемый повышение добыча полезный ископаемое требовать неоправданно большой увеличение объем природоохранный мероприятие приводить резкий ухудшение состояние окружающий среда что требовать неукоснительный ограничение 
41363	 доля неблагоприятный воздействие автотранспорт окружающий среда общий объем весь вид 
27906	 хаос который твориться телеэфир ночь среда четверг закономерный отражение 
41363	 прекрасный окружающий среда природа канада красивый разнообразный 
27906	 вытрясать ладонь озерцо одеколон растирать среда четверг пятница прособираться 
41363	 музейный ценность папа бороться так как мама окружающий среда 
14872	 повторять сущность избитый истина говорить что под влияние дурной среда создаваться дурной привычка дурной нрав 
